Number of reviews,Tripadvisor rating,Location rating,Cleanliness rating,Service rating,Value of money,Paid private parking nearby,Free high speed wifi,Fitness_center,Air conditioning,Minibar,Cable satellite TV,24-hour front desk,Non-smoking hotel,Express check-in / check-out,Baggage storage,Housekeeping,Safe,Family rooms,Count good words,Count bad words,Count total words,Great for walkers,Number of restaurants,Num of attractions
"1,048",4.0,94.804124,4.7,84.37956,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,8.0,100.0,356.0,137.0
"1,601",4.5,96.1832,4.8,90.61225,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,1.0,10.0,100.0,514.0,265.0
206,3.5,77.288136,3.9,72.058826,3.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,93.0,19.0
"1,083",4.5,91.04167,4.6,93.39806,4.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,5.0,9.0,100.0,41.0,38.0
412,4.0,98.128652,4.9,82.3913,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,6.0,4.0,100.0,455.0,315.0
521,3.5,84.159288,4.2,72.80335,3.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,100.0,468.0,262.0
707,4.0,88.44622,4.4,82.5,4.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,3.0,17.0,100.0,289.0,93.0
658,4.5,90.94736999999999,4.5,84.77777400000002,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,5.0,100.0,468.0,220.0
527,4.5,98.318586,4.9,89.45945999999998,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,11.0,100.0,191.0,175.0
775,4.0,94.87654599999999,4.7,85.31791999999999,4.3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,22.0,100.0,324.0,170.0
172,4.5,95.71428,4.8,98.823528,4.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,100.0,533.0,238.0
771,4.5,85.9366,4.3,92.49284,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,3.0,8.0,100.0,367.0,217.0
777,4.5,98.241206,4.9,89.30875999999998,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,3.0,14.0,100.0,609.0,368.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
629,4.0,80.99174000000001,4.0,87.21992,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0,3.0,13.0,100.0,186.0,57.0
439,4.5,97.6,4.9,89.47917000000002,4.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,9.0,100.0,194.0,193.0
853,4.0,89.04762,4.5,83.597126,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0,100.0,278.0,123.0
"1,359",4.0,88.93048,4.4,85.27472399999999,4.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,17.0,100.0,314.0,175.0
"1,346",4.0,84.33377999999998,4.2,89.24324,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,0.0,17.0,100.0,111.0,50.0
238,4.0,86.846848,4.3,90.297032,4.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,4.0,12.0,100.0,368.0,197.0
87,3.5,75.348834,3.8,69.33333400000001,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,1.0,12.0,100.0,137.0,87.0
348,3.5,80.888892,4.0,77.185932,3.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,1.0,100.0,280.0,163.0
736,4.0,72.754716,3.6,85.36586,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,2.0,18.0,100.0,113.0,47.0
698,4.5,95.50264,4.8,93.01266,4.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,14.0,100.0,376.0,178.0
"1,047",5.0,92.47934,4.6,97.52,4.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,100.0,191.0,108.0
325,4.0,98.0,4.9,82.1519,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,1.0,11.0,100.0,568.0,314.0
93,5.0,98.888894,4.9,99.09091,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,17.0,100.0,216.0,171.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
"1,190",4.0,92.342854,4.6,84.41103000000001,4.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,10.0,100.0,198.0,140.0
310,4.5,89.305554,4.5,89.71014,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,12.0,100.0,279.0,193.0
"1,010",4.0,93.598012,4.7,83.3,4.2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,3.0,17.0,100.0,325.0,172.0
688,4.0,96.694212,4.8,85.29411400000002,4.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,2.0,12.0,100.0,386.0,293.0
138,4.0,87.5,4.4,90.0,4.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,2.0,11.0,100.0,140.0,53.0
421,3.5,82.33009399999999,4.1,77.53554399999999,3.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,7.0,6.0,100.0,352.0,213.0
"1,711",4.0,87.22832600000002,4.4,88.87850800000002,4.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,1.0,19.0,100.0,342.0,175.0
525,4.0,96.26373199999999,4.8,83.60189399999999,4.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,3.0,15.0,100.0,594.0,343.0
"1,093",4.5,94.30678,4.7,93.69596,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,2.0,14.0,100.0,174.0,117.0
678,4.5,98.627,4.9,93.74468,4.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,13.0,100.0,518.0,301.0
275,4.0,82.16666000000002,4.1,85.76271,4.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,19.0,100.0,181.0,52.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
285,4.5,86.8254,4.3,84.53125,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.0,100.0,173.0,66.0
571,4.5,90.05236,4.5,94.010152,4.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,100.0,279.0,167.0
369,3.5,84.421052,4.2,75.79545399999998,3.8,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,19.0,4.0,15.0,100.0,311.0,171.0
191,4.5,97.021274,4.9,93.888894,4.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,3.0,16.0,100.0,464.0,293.0
18,4.5,100.0,5.0,100.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,86.0,33.0
497,4.5,95.630254,4.8,97.19298,4.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,25.0,0.0,25.0,100.0,155.0,109.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
312,4.0,89.375,4.5,86.193552,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,100.0,327.0,179.0
473,4.5,87.87148,4.4,92.94606,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,0.0,24.0,100.0,211.0,82.0
342,4.5,86.767674,4.3,88.457708,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,11.0,100.0,109.0,48.0
238,4.5,92.987012,4.6,87.2973,4.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,9.0,100.0,391.0,177.0
346,4.0,87.77777999999998,4.4,87.62589399999997,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,332.0,177.0
303,4.0,82.17822,4.1,85.79439199999999,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,2.0,14.0,100.0,124.0,44.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
459,4.5,92.53012,4.6,86.892652,4.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,2.0,12.0,100.0,167.0,123.0
123,4.0,98.37838,4.9,75.652174,3.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,14.0,100.0,513.0,359.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
432,3.5,79.05263000000001,4.0,84.45652000000003,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,4.0,7.0,100.0,152.0,57.0
402,4.0,92.68966,4.6,83.18182,4.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,3.0,12.0,100.0,108.0,48.0
90,4.0,90.666666,4.5,87.69230800000003,4.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,3.0,8.0,100.0,254.0,83.0
463,5.0,98.96104,4.9,95.5627,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,5.0,6.0,100.0,557.0,323.0
253,4.0,80.618554,4.0,86.730766,4.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,7.0,100.0,144.0,62.0
71,4.0,80.0,4.0,83.33332999999998,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,5.0,3.0,100.0,387.0,208.0
292,4.5,87.55905200000002,4.4,87.24638,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,23.0,100.0,197.0,80.0
96,4.0,91.57895,4.6,86.15385,4.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,3.0,8.0,100.0,113.0,68.0
118,4.5,98.66666800000002,4.9,96.190472,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,17.0,100.0,397.0,230.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
393,5.0,95.90361999999999,4.8,98.871794,4.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,8.0,100.0,123.0,51.0
165,3.5,77.586208,3.9,83.07692599999999,4.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,2.0,10.0,100.0,150.0,59.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
86,4.0,93.54838,4.7,76.410256,3.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,14.0,100.0,396.0,223.0
548,4.5,97.97752,4.9,95.02958000000001,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,16.0,100.0,610.0,327.0
257,4.0,85.26316,4.3,89.83333999999998,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,9.0,100.0,60.0,11.0
507,5.0,98.71794799999999,4.9,99.087134,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,9.0,100.0,210.0,167.0
864,5.0,86.67999999999998,4.3,98.22485,4.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,17.0,100.0,97.0,51.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
753,5.0,93.98633,4.7,96.29139,4.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,24.0,100.0,98.0,77.0
28,4.0,100.0,5.0,95.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,100.0,438.0,315.0
172,4.0,95.94203,4.8,83.09859200000001,4.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,2.0,11.0,100.0,227.0,192.0
97,4.0,95.0,4.8,88.27586,4.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,100.0,358.0,141.0
392,4.5,97.64706,4.9,93.684206,4.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,3.0,10.0,100.0,212.0,169.0
448,4.5,99.31034,5.0,94.942532,4.7,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,208.0,190.0
562,4.5,98.75862,4.9,95.32050999999998,4.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,18.0,100.0,200.0,181.0
367,4.5,86.32558,4.3,93.529416,4.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,275.0,192.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
695,4.5,99.128332,5.0,97.07547199999999,4.9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,559.0,367.0
61,4.0,100.0,5.0,96.0,4.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,3.0,9.0,100.0,605.0,367.0
108,4.5,98.33333,4.9,93.2258,4.7,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,6.0,100.0,208.0,194.0
303,3.5,88.90411399999998,4.4,75.692306,3.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,349.0,199.0
253,4.5,95.428572,4.8,88.11594000000001,4.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,15.0,100.0,299.0,106.0
"1,427",4.0,78.608694,3.9,81.86336,4.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,7.0,100.0,111.0,47.0
"3,292",4.5,96.86158,4.8,90.867128,4.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,3.0,8.0,100.0,197.0,143.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
635,4.5,81.07141999999997,4.1,93.253726,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,11.0,100.0,129.0,49.0
567,4.0,94.705886,4.7,84.20168000000002,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,12.0,100.0,606.0,324.0
"1,599",4.5,97.657146,4.9,88.36940799999999,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,6.0,11.0,100.0,633.0,343.0
60,4.5,92.63158,4.6,86.315794,4.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,100.0,342.0,176.0
901,4.0,80.1878,4.0,90.92473000000001,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,1.0,100.0,128.0,48.0
238,4.5,96.694212,4.8,85.826768,4.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,16.0,100.0,54.0,57.0
85,4.0,95.78947,4.8,88.0,4.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,8.0,100.0,197.0,155.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
278,4.0,97.2973,4.9,82.27642,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,5.0,100.0,538.0,263.0
154,4.5,95.86206,4.8,90.526314,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,5.0,100.0,231.0,159.0
93,4.5,99.04762,5.0,96.470584,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,14.0,100.0,515.0,321.0
284,4.0,91.95402,4.6,91.64835,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,204.0,154.0
112,4.5,94.90196,4.7,89.2,4.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,521.0,299.0
345,4.0,90.86294,4.5,81.62436400000001,4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,100.0,384.0,182.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
200,4.0,96.0,4.8,87.14286,4.4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,4.0,100.0,619.0,347.0
123,4.5,99.24528,5.0,93.72549000000001,4.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,7.0,100.0,474.0,339.0
475,4.0,96.756754,4.8,84.93826800000002,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,-2.0,100.0,618.0,348.0
247,4.0,86.981134,4.3,86.77686,4.3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,13.0,100.0,420.0,255.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
161,4.0,84.838706,4.2,86.5625,4.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,10.0,100.0,84.0,62.0
164,4.0,97.2973,4.9,84.05797,4.2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,3.0,11.0,100.0,409.0,195.0
82,3.5,69.65517,3.5,80.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,8.0,100.0,309.0,96.0
86,4.0,88.18182,4.4,81.33333199999998,4.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,0.0,18.0,100.0,192.0,73.0
597,4.5,99.28854,5.0,92.490426,4.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,6.0,100.0,197.0,176.0
129,4.0,91.66667,4.6,74.78260999999999,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,14.0,100.0,392.0,179.0
"3,456",4.0,88.890906,4.4,85.64916,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,12.0,100.0,143.0,15.0
"1,294",5.0,99.426528,5.0,98.981132,4.9,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,635.0,267.0
"3,243",4.5,91.47981999999999,4.6,90.708666,4.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,2.0,8.0,100.0,128.0,17.0
"12,442",4.0,94.4992,4.7,83.53705400000003,4.2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,100.0,83.0,40.0
"2,421",4.5,95.428572,4.8,88.72093199999999,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,100.0,182.0,44.0
"3,893",5.0,98.0786,4.9,97.555008,4.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,13.0,100.0,197.0,43.0
"2,213",4.0,89.30796000000002,4.5,87.84946,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,148.0,44.0
"5,404",4.5,92.477246,4.6,92.76112,4.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,1.0,13.0,100.0,89.0,10.0
"5,447",4.0,90.1785,4.5,83.03129200000002,4.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,5.0,10.0,100.0,102.0,15.0
"5,465",5.0,96.5899,4.8,96.86092,4.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,100.0,237.0,80.0
"3,624",4.5,93.218994,4.7,96.8951,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,15.0,100.0,127.0,17.0
"1,777",4.5,96.12122,4.8,93.809528,4.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,100.0,157.0,18.0
"6,391",4.5,95.689526,4.8,90.45539000000001,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,7.0,100.0,214.0,31.0
"4,783",4.5,93.71388,4.7,95.7551,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,100.0,104.0,9.0
518,4.5,93.888894,4.7,90.74074,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,7.0,100.0,210.0,50.0
"1,937",4.5,97.017546,4.9,92.990828,4.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,9.0,100.0,135.0,14.0
